Date,AAPL,TSLA,SP500
2020-10-16,115.666,146.557,3483.81
2020-10-19,112.701,143.61,3426.92
2020-10-20,114.193,140.647,3443.12
2020-10-21,113.576,140.88,3435.56
2020-10-22,112.474,141.93,3453.49
2020-10-23,111.786,140.21,3465.39
2020-10-26,111.796,140.093,3400.97
2020-10-27,113.308,141.56,3390.68
2020-10-28,108.055,135.34,3271.03
2020-10-29,112.063,136.943,3310.11
2020-10-30,105.787,129.347,3269.96
2020-11-02,105.698,133.503,3310.24
2020-11-03,107.328,141.3,3369.16
2020-11-04,111.699,140.327,3443.44
2020-11-05,115.666,146.03,3510.45
2020-11-06,115.538,143.317,3509.44
2020-11-09,113.228,140.42,3550.5
2020-11-10,112.889,136.787,3545.53
2020-11-11,116.324,139.043,3572.66
2020-11-12,116.052,137.253,3537.01
2020-11-13,116.099,136.167,3585.15
2020-11-16,117.111,136.03,3626.91
2020-11-17,116.225,147.203,3609.53
2020-11-18,114.89,162.213,3567.79
2020-11-19,115.489,166.423,3581.87
2020-11-20,114.223,163.203,3557.54
2020-11-23,110.826,173.95,3577.59
2020-11-24,112.103,185.127,3635.41
2020-11-25,112.948,191.333,3629.65
2020-11-27,113.497,195.253,3638.35
2020-11-30,115.894,189.2,3621.63
2020-12-01,119.457,194.92,3662.45
2020-12-02,119.813,189.607,3669.01
2020-12-03,119.675,197.793,3666.72
2020-12-04,119.007,199.68,3699.12
2020-12-07,120.47,213.92,3691.96
2020-12-08,121.069,216.627,3702.25
2020-12-09,118.543,201.493,3672.82
2020-12-10,119.968,209.023,3668.1
2020-12-11,119.163,203.33,3663.46
2020-12-14,118.543,213.277,3647.49
2020-12-15,124.475,211.083,3694.62
2020-12-16,124.409,207.59,3701.17
2020-12-17,125.283,218.633,3722.48
2020-12-18,123.307,231.667,3709.41
2020-12-21,124.821,216.62,3694.92
2020-12-22,128.376,213.447,3687.26
2020-12-23,127.471,215.327,3690.01
2020-12-24,128.464,220.59,3703.06
2020-12-28,133.07,221.23,3735.36
2020-12-29,131.283,221.997,3727.04
2020-12-30,130.173,231.593,3732.04
2020-12-31,129.171,235.223,3756.07
2021-01-04,125.979,243.257,3700.65
2021-01-05,127.52,245.037,3726.86
2021-01-06,123.249,251.993,3748.14
2021-01-07,127.433,272.013,3803.79
2021-01-08,128.542,293.34,3824.68
2021-01-11,125.557,270.397,3799.61
2021-01-12,125.38,283.147,3801.19
2021-01-13,127.403,284.803,3809.84
2021-01-14,125.489,281.667,3795.54
2021-01-15,123.758,275.387,3768.25
2021-01-19,124.426,281.517,3798.91
2021-01-20,128.522,283.483,3851.85
2021-01-21,133.249,281.663,3853.07
2021-01-22,135.368,282.213,3841.47
2021-01-25,139.13,293.6,3855.36
2021-01-26,139.367,294.363,3849.62
2021-01-27,138.284,288.053,3750.77
2021-01-28,133.464,278.477,3787.38
2021-01-29,128.454,264.51,3714.24
2021-02-01,130.576,279.937,3773.86
2021-02-02,131.402,290.93,3826.31
2021-02-03,130.379,284.897,3830.17
2021-02-04,133.746,283.33,3871.74
2021-02-05,133.337,284.077,3886.83
2021-02-08,133.482,287.807,3915.59
2021-02-09,132.599,283.153,3911.23
2021-02-10,131.99,268.273,3909.88
2021-02-11,131.735,270.553,3916.38
2021-02-12,131.97,272.04,3934.83
2021-02-16,129.848,265.407,3932.59
2021-02-17,127.55,266.05,3931.33
2021-02-18,126.458,262.46,3913.97
2021-02-19,126.618,260.433,3906.71
2021-02-22,122.845,238.167,3876.5
2021-02-23,122.709,232.947,3881.37
2021-02-24,122.207,247.34,3925.43
2021-02-25,117.945,227.407,3829.34
2021-02-26,118.212,225.167,3811.15
2021-03-01,124.574,239.477,3901.82
2021-03-02,121.982,228.813,3870.29
2021-03-03,118.998,217.733,3819.72
2021-03-04,117.121,207.147,3768.47
2021-03-05,118.367,199.317,3841.94
2021-03-08,113.437,187.667,3821.35
2021-03-09,118.045,224.527,3875.44
2021-03-10,116.983,222.687,3898.81
2021-03-11,118.901,233.2,3939.34
2021-03-12,117.985,231.243,3943.34
2021-03-15,120.872,235.98,3968.94
2021-03-16,122.425,225.627,3962.71
2021-03-17,121.629,233.937,3974.12
2021-03-18,117.504,217.72,3915.46
2021-03-19,116.983,218.29,3913.1
2021-03-22,120.292,223.333,3940.59
2021-03-23,119.457,220.72,3910.52
2021-03-24,117.082,210.09,3889.14
2021-03-25,117.562,213.463,3909.52
2021-03-26,118.162,206.237,3974.54
2021-03-29,118.337,203.763,3971.09
2021-03-30,116.904,211.873,3958.55
2021-03-31,119.085,222.643,3972.89
2021-04-01,119.909,220.583,4019.87
2021-04-05,122.748,230.35,4077.91
2021-04-06,123.053,230.54,4073.94
2021-04-07,124.682,223.657,4079.95
2021-04-08,127.091,227.933,4097.17
2021-04-09,129.663,225.673,4128.8
2021-04-12,127.944,233.993,4127.99
2021-04-13,131.046,254.107,4141.59
2021-04-14,128.719,244.077,4124.66
2021-04-15,131.115,246.283,4170.42
2021-04-16,130.791,246.593,4185.47
2021-04-19,131.451,238.21,4163.26
2021-04-20,129.77,239.663,4134.94
2021-04-21,130.154,248.04,4173.42
2021-04-22,128.63,239.897,4134.98
2021-04-23,130.94,243.133,4180.17
2021-04-26,131.333,246.067,4187.62
2021-04-27,131.007,234.913,4186.72
2021-04-28,130.231,231.467,4183.18
2021-04-29,130.134,225.667,4211.47
2021-04-30,128.161,236.48,4181.17
2021-05-03,129.22,228.3,4192.66
2021-05-04,124.633,224.533,4164.66
2021-05-05,124.88,223.647,4167.59
2021-05-06,126.488,221.18,4201.62
2021-05-07,127.157,224.123,4232.6
2021-05-10,123.877,209.68,4188.43
2021-05-11,122.963,205.733,4152.1
2021-05-12,119.89,196.63,4063.04
2021-05-13,122.04,190.563,4112.5
2021-05-14,124.455,196.58,4173.85
2021-05-17,123.317,192.277,4163.29
2021-05-18,121.923,192.623,4127.83
2021-05-19,121.767,187.82,4115.68
2021-05-20,124.32,195.593,4159.12
2021-05-21,122.493,193.627,4155.86
2021-05-24,124.125,202.147,4197.05
2021-05-25,123.927,201.563,4188.13
2021-05-26,123.877,206.377,4195.99
2021-05-27,122.346,210.283,4200.88
2021-05-28,121.688,208.407,4204.11
2021-06-01,121.364,207.967,4202.04
2021-06-02,122.13,201.707,4208.12
2021-06-03,120.647,190.947,4192.85
2021-06-04,122.943,199.683,4229.89
2021-06-07,122.953,201.71,4226.52
2021-06-08,123.768,201.197,4227.26
2021-06-09,124.153,199.593,4219.55
2021-06-10,123.162,203.373,4239.18
2021-06-11,124.36,203.297,4247.44
2021-06-14,127.413,205.897,4255.15
2021-06-15,126.608,199.787,4246.59
2021-06-16,127.099,201.623,4223.7
2021-06-17,128.699,205.533,4221.86
2021-06-18,127.394,207.77,4166.45
2021-06-21,129.201,206.943,4224.79
2021-06-22,130.841,207.903,4246.44
2021-06-23,130.566,218.857,4241.84
2021-06-24,130.291,226.607,4266.49
2021-06-25,129.996,223.957,4280.7
2021-06-28,131.616,229.573,4290.61
2021-06-29,133.14,226.92,4291.8
2021-06-30,133.756,226.567,4297.5
2021-07-01,134.054,225.973,4319.94
2021-07-02,136.684,226.3,4352.34
2021-07-06,138.69,219.86,4343.54
2021-07-07,141.182,214.883,4358.13
2021-07-08,139.885,217.603,4320.82
2021-07-09,141.715,218.983,4369.55
2021-07-12,141.113,228.567,4384.63
2021-07-13,142.233,222.847,4369.21
2021-07-14,145.652,217.793,4374.3
2021-07-15,144.992,216.867,4360.03
2021-07-16,142.961,214.74,4327.16
2021-07-19,139.111,215.407,4258.49
2021-07-20,142.724,220.167,4323.06
2021-07-21,141.996,218.43,4358.69
2021-07-22,143.364,216.42,4367.48
2021-07-23,145.072,214.46,4411.79
2021-07-26,145.495,219.207,4422.3
2021-07-27,143.334,214.927,4401.46
2021-07-28,141.588,215.66,4400.64
2021-07-29,142.233,225.783,4419.15
2021-07-30,142.442,229.067,4395.26
2021-08-02,142.116,236.557,4387.16
2021-08-03,143.905,236.58,4423.15
2021-08-04,143.509,236.973,4402.66
2021-08-05,143.619,238.21,4429.1
2021-08-06,142.931,233.033,4436.52
2021-08-09,142.881,237.92,4432.35
2021-08-10,142.413,236.663,4436.75
2021-08-11,142.656,235.94,4442.41
2021-08-12,145.613,240.75,4460.83
2021-08-13,145.817,239.057,4468.0
2021-08-16,147.802,228.723,4479.71
2021-08-17,146.891,221.903,4448.08
2021-08-18,143.148,229.663,4400.27
2021-08-19,143.479,224.49,4405.8
2021-08-20,144.925,226.753,4441.67
2021-08-23,146.417,235.433,4479.53
2021-08-24,146.33,236.163,4486.23
2021-08-25,145.091,237.067,4496.19
2021-08-26,144.286,233.72,4470.0
2021-08-27,145.329,237.307,4509.37
2021-08-30,149.766,243.637,4528.79
2021-08-31,148.499,245.24,4522.68
2021-09-01,149.166,244.697,4524.09
2021-09-02,150.278,244.13,4536.95
2021-09-03,150.907,244.523,4535.43
2021-09-07,153.245,250.973,4520.03
2021-09-08,151.693,251.29,4514.07
2021-09-09,150.68,251.62,4493.28
2021-09-10,145.691,245.423,4458.58
2021-09-13,146.26,247.667,4468.73
2021-09-14,144.855,248.163,4443.05
2021-09-15,145.748,251.943,4480.7
2021-09-16,145.513,252.33,4473.75
2021-09-17,142.852,253.163,4432.99
2021-09-20,139.797,243.39,4357.73
2021-09-21,140.281,246.46,4354.19
2021-09-22,142.646,250.647,4395.64
2021-09-23,143.609,251.213,4448.98
2021-09-24,143.698,258.13,4455.48
2021-09-27,142.184,263.787,4443.11
2021-09-28,138.785,259.187,4352.63
2021-09-29,139.689,260.437,4359.46
2021-09-30,138.384,258.493,4307.54
2021-10-01,139.515,258.407,4357.04
2021-10-04,136.085,260.51,4300.46
2021-10-05,138.0,260.197,4345.72
2021-10-06,138.874,260.917,4363.55
2021-10-07,140.143,264.537,4399.76
2021-10-08,139.759,261.83,4391.34
2021-10-11,139.669,263.98,4361.19
2021-10-12,138.394,268.573,4350.65
2021-10-13,137.805,270.36,4363.8
2021-10-14,140.602,272.773,4438.26
2021-10-15,141.666,281.01,4471.37
2021-10-18,143.334,290.037,4486.46
2021-10-19,145.485,288.09,4519.63
2021-10-20,145.976,288.6,4536.19
2021-10-21,146.192,298.0,4549.78
2021-10-22,145.417,303.227,4544.9
2021-10-25,145.367,341.62,4566.48
2021-10-26,146.036,339.477,4574.79
2021-10-27,145.573,345.953,4551.68
2021-10-28,149.225,359.013,4596.42
2021-10-29,146.505,371.333,4605.38
2021-11-01,145.682,402.863,4613.67
2021-11-02,146.723,390.667,4630.65
2021-11-03,148.168,404.62,4660.57
2021-11-04,147.644,409.97,4680.06
2021-11-05,148.177,407.363,4697.53
2021-11-08,147.35,387.647,4701.7
2021-11-09,147.713,341.167,4685.25
2021-11-10,144.875,355.983,4646.71
2021-11-11,144.825,354.503,4649.27
2021-11-12,146.91,344.473,4682.85
2021-11-15,146.919,337.797,4682.8
2021-11-16,147.902,351.577,4700.9
2021-11-17,150.337,363.003,4688.67
2021-11-18,154.629,365.46,4704.54
2021-11-19,157.251,379.02,4697.96
2021-11-22,157.712,385.623,4682.94
2021-11-23,158.086,369.677,4690.7
2021-11-24,158.607,372.0,4701.46
2021-11-26,153.586,360.64,4594.62
2021-11-29,156.957,378.997,4655.27
2021-11-30,161.905,381.587,4567.0
2021-12-01,161.386,365.0,4513.04
2021-12-02,160.394,361.533,4577.1
2021-12-03,158.509,338.323,4538.43
2021-12-06,161.925,336.337,4591.67
2021-12-07,167.662,350.583,4686.75
2021-12-08,171.482,356.32,4701.21
2021-12-09,170.972,334.6,4667.45
2021-12-10,175.764,339.01,4712.02
2021-12-13,172.131,322.137,4668.97
2021-12-14,170.745,319.503,4634.09
2021-12-15,175.615,325.33,4709.85
2021-12-16,168.724,308.973,4668.67
2021-12-17,167.623,310.857,4620.64
2021-12-20,166.257,299.98,4568.02
2021-12-21,169.442,312.843,4649.23
2021-12-22,172.032,336.29,4696.56
2021-12-23,172.66,355.667,4725.79
2021-12-27,176.63,364.647,4791.19
2021-12-28,175.606,362.823,4786.35
2021-12-29,175.694,362.063,4793.06
2021-12-30,174.537,356.78,4778.73
2021-12-31,173.918,352.26,4766.18
2022-01-03,178.268,399.927,4796.56
2022-01-04,176.011,383.197,4793.54
2022-01-05,171.326,362.707,4700.58
2022-01-06,168.467,354.9,4696.05
2022-01-07,168.635,342.32,4677.03
2022-01-10,168.655,352.707,4670.29
2022-01-11,171.482,354.8,4713.07
2022-01-12,171.923,368.74,4726.35
2022-01-13,168.655,343.853,4659.03
2022-01-14,169.521,349.87,4662.85
2022-01-18,166.306,343.503,4577.11
2022-01-19,162.819,331.883,4532.76
2022-01-20,161.13,332.09,4482.73
2022-01-21,159.067,314.633,4397.94
2022-01-24,158.29,310.0,4410.13
2022-01-25,156.503,306.133,4356.45
2022-01-26,156.415,312.47,4349.93
2022-01-27,155.955,276.367,4326.51
2022-01-28,166.825,282.117,4431.85
2022-01-31,171.187,312.24,4515.55
2022-02-01,171.02,310.417,4546.54
2022-02-02,172.229,301.887,4589.38
2022-02-03,169.352,297.047,4477.44
2022-02-04,169.064,307.773,4500.53
2022-02-07,168.348,302.447,4483.87
2022-02-08,171.453,307.333,4521.54
2022-02-09,172.877,310.667,4587.18
2022-02-10,168.802,301.517,4504.08
2022-02-11,165.382,286.667,4418.64
2022-02-14,165.618,291.92,4401.67
2022-02-15,169.461,307.477,4471.07
2022-02-16,169.223,307.797,4475.01
2022-02-17,165.618,292.117,4380.26
2022-02-18,164.067,285.66,4348.87
2022-02-22,161.15,273.843,4304.76
2022-02-23,156.987,254.68,4225.5
2022-02-24,159.599,266.923,4288.7
2022-02-25,161.671,269.957,4384.65
2022-02-28,161.935,290.143,4373.94
2022-03-01,160.049,288.123,4306.26
2022-03-02,163.349,293.297,4386.54
2022-03-03,163.025,279.763,4363.49
2022-03-04,160.02,279.43,4328.87
2022-03-07,156.23,268.193,4201.09
2022-03-08,154.402,274.8,4170.7
2022-03-09,159.803,286.323,4277.88
2022-03-10,155.461,279.433,4259.52
2022-03-11,151.742,265.117,4204.31
2022-03-14,147.713,255.457,4173.11
2022-03-15,152.094,267.297,4262.45
2022-03-16,156.513,280.077,4357.86
2022-03-17,157.516,290.533,4411.67
2022-03-18,160.816,301.797,4463.12
2022-03-21,162.192,307.053,4461.18
2022-03-22,165.559,331.327,4511.61
2022-03-23,166.925,333.037,4456.24
2022-03-24,170.707,337.973,4520.16
2022-03-25,171.345,336.88,4543.06
2022-03-28,172.21,363.947,4575.52
2022-03-29,175.507,366.523,4631.6
2022-03-30,174.34,364.663,4602.45
2022-03-31,171.236,359.2,4530.41
2022-04-01,170.942,361.53,4545.86
2022-04-04,174.997,381.817,4582.64
2022-04-05,171.68,363.753,4525.12
2022-04-06,168.517,348.587,4481.15
2022-04-07,168.82,352.42,4500.21
2022-04-08,166.806,341.83,4488.28
2022-04-11,162.552,325.31,4412.53
2022-04-12,164.421,328.983,4397.45
2022-04-13,167.111,340.79,4446.59
2022-04-14,162.102,328.333,4392.59
2022-04-18,161.885,334.763,4391.69
2022-04-19,164.167,342.717,4462.21
2022-04-20,163.997,325.733,4459.45
2022-04-21,163.213,336.26,4393.66
2022-04-22,158.664,335.017,4271.78
2022-04-25,159.736,332.673,4296.12
2022-04-26,153.773,292.14,4175.2
2022-04-27,153.546,293.837,4183.96
2022-04-28,160.483,292.503,4287.5
2022-04-29,154.609,290.253,4131.93
2022-05-02,154.913,300.98,4155.38
2022-05-03,156.405,303.083,4175.48
2022-05-04,162.819,317.54,4300.17
2022-05-05,153.744,291.093,4146.87
2022-05-06,154.472,288.55,4123.34
2022-05-09,149.344,262.37,3991.24
2022-05-10,151.752,266.68,4001.05
2022-05-11,143.887,244.667,3935.18
2022-05-12,140.014,242.667,3930.08
2022-05-13,144.484,256.53,4023.89
2022-05-16,142.941,241.457,4008.01
2022-05-17,146.573,253.87,4088.85
2022-05-18,138.304,236.603,3923.68
2022-05-19,134.897,236.473,3900.79
2022-05-20,135.132,221.3,3901.36
2022-05-23,140.552,224.967,3973.75
2022-05-24,137.855,209.387,3941.48
2022-05-25,138.01,219.6,3978.73
2022-05-26,141.211,235.91,4057.84
2022-05-27,146.969,253.21,4158.24
2022-05-31,146.182,252.753,4132.15
2022-06-01,146.056,246.79,4101.23
2022-06-02,148.508,258.333,4176.82
2022-06-03,142.783,234.517,4108.54
2022-06-06,143.529,238.28,4121.43
2022-06-07,146.056,238.887,4160.68
2022-06-08,145.319,241.867,4115.77
2022-06-09,140.093,239.707,4017.82
2022-06-10,134.68,232.23,3900.86
2022-06-13,129.525,215.737,3749.63
2022-06-14,130.389,220.89,3735.48
2022-06-15,133.01,233.0,3789.99
2022-06-16,127.738,213.1,3666.77
2022-06-17,129.211,216.76,3674.84
2022-06-21,133.445,237.037,3764.79
2022-06-22,132.931,236.087,3759.89
2022-06-23,135.801,235.07,3795.73
2022-06-24,139.13,245.707,3911.74
2022-06-27,139.13,244.92,3900.11
2022-06-28,134.986,232.663,3821.55
2022-06-29,136.743,228.49,3818.83
2022-06-30,134.279,224.473,3785.38
2022-07-01,136.449,227.263,3825.33
2022-07-05,139.031,233.067,3831.39
2022-07-06,140.368,231.733,3845.08
2022-07-07,143.738,244.543,3902.62
2022-07-08,144.415,250.763,3899.38
2022-07-11,142.283,234.343,3854.43
2022-07-12,143.254,233.07,3818.8
2022-07-13,142.891,237.04,3801.78
2022-07-14,145.817,238.313,3790.38
2022-07-15,147.489,240.067,3863.16
2022-07-18,144.444,240.547,3830.85
2022-07-19,148.303,245.53,3936.69
2022-07-20,150.307,247.5,3959.9
2022-07-21,152.576,271.707,3998.95
2022-07-22,151.337,272.243,3961.63
2022-07-25,150.219,268.433,3966.84
2022-07-26,148.894,258.86,3921.05
2022-07-27,153.992,274.82,4023.61
2022-07-28,154.54,280.9,4072.43
2022-07-29,159.609,297.15,4130.29
2022-08-01,158.626,297.277,4118.63
2022-08-02,157.152,300.587,4091.19
2022-08-03,163.165,307.397,4155.17
2022-08-04,162.849,308.633,4151.94
2022-08-05,162.622,288.17,4145.19
2022-08-08,162.151,290.423,4140.06
2022-08-09,162.201,283.333,4122.47
2022-08-10,166.449,294.357,4210.24
2022-08-11,165.712,286.63,4207.27
2022-08-12,169.262,300.03,4280.15
2022-08-15,170.333,309.32,4297.14
2022-08-16,170.177,306.563,4305.2
2022-08-17,171.672,303.997,4274.04
2022-08-18,171.278,302.87,4283.74
2022-08-19,168.692,296.667,4228.48
2022-08-22,164.805,289.913,4137.99
2022-08-23,164.472,296.453,4128.73
2022-08-24,164.766,297.097,4140.77
2022-08-25,167.226,296.07,4199.12
2022-08-26,160.921,288.09,4057.66
2022-08-29,158.718,284.82,4030.61
2022-08-30,156.289,277.7,3986.16
2022-08-31,154.627,275.61,3955.0
2022-09-01,155.355,277.16,3966.85
2022-09-02,153.241,270.21,3924.26
2022-09-06,151.98,274.42,3908.19
2022-09-07,153.388,283.7,3979.87
2022-09-08,151.912,289.26,4006.18
2022-09-09,154.774,299.68,4067.36
2022-09-12,160.734,304.42,4110.41
2022-09-13,151.301,292.13,3932.69
2022-09-14,152.747,302.61,3946.01
2022-09-15,149.857,303.75,3901.35
2022-09-16,148.214,303.35,3873.33
2022-09-19,151.932,309.07,3899.89
2022-09-20,154.31,308.73,3855.93
2022-09-21,151.184,300.8,3789.93
2022-09-22,150.221,288.59,3757.99
2022-09-23,147.95,275.33,3693.23
2022-09-26,148.283,276.01,3655.04
2022-09-27,149.256,282.94,3647.29
2022-09-28,147.368,287.81,3719.04
2022-09-29,140.131,268.21,3640.47
2022-09-30,135.92,265.25,3585.62
2022-10-03,140.101,242.4,3678.43
2022-10-04,143.691,249.44,3790.93
2022-10-05,143.984,240.81,3783.28
2022-10-06,143.033,238.13,3744.52
2022-10-07,137.78,223.07,3639.66
2022-10-10,138.103,222.96,3612.39
2022-10-11,136.686,216.5,3588.84
2022-10-12,136.058,217.24,3577.03
2022-10-13,140.631,221.72,3669.91
2022-10-14,136.097,204.99,3583.07
2022-10-17,140.061,219.35,3677.95
2022-10-18,141.378,220.19,3719.98
2022-10-19,141.488,222.04,3695.16
2022-10-20,141.026,207.28,3665.78
2022-10-21,144.84,214.44,3752.75
2022-10-24,146.986,211.25,3797.34
2022-10-25,149.827,222.415,3859.11
2022-10-26,146.888,224.64,3830.6
2022-10-27,142.414,225.09,3807.3
2022-10-28,153.173,228.52,3901.06
2022-10-31,150.811,227.54,3871.98
2022-11-01,148.167,227.82,3856.1
2022-11-02,142.638,214.98,3759.69
2022-11-03,136.59,215.31,3719.89
2022-11-04,136.324,207.47,3770.55
2022-11-07,136.855,197.08,3806.8
2022-11-08,137.425,191.3,3828.11
2022-11-09,132.864,177.59,3748.57
2022-11-10,144.688,190.72,3956.37
2022-11-11,147.475,195.97,3992.93
2022-11-14,146.077,190.95,3957.25
2022-11-15,147.81,194.42,3991.73
2022-11-16,146.577,186.92,3958.79
2022-11-17,148.479,183.17,3946.56
2022-11-18,149.042,180.19,3965.34
2022-11-21,145.809,167.87,3949.94
2022-11-22,147.949,169.91,4003.58
2022-11-23,148.827,183.2,4027.26
2022-11-25,145.909,182.86,4026.12
2022-11-28,142.076,182.92,3963.94
2022-11-29,139.071,180.83,3957.63
2022-11-30,145.829,194.7,4080.11
2022-12-01,146.106,194.7,4076.57
2022-12-02,145.614,194.86,4071.7
2022-12-05,144.451,182.45,3998.84
2022-12-06,140.787,179.82,3941.26
2022-12-07,138.844,174.04,3933.92
2022-12-08,140.529,173.44,3963.51
2022-12-09,140.047,179.05,3934.38
2022-12-12,142.344,167.82,3990.56
2022-12-13,143.307,160.95,4019.65
2022-12-14,141.081,156.8,3995.32
2022-12-15,134.47,157.67,3895.75
2022-12-16,132.512,150.23,3852.36
2022-12-19,130.403,149.87,3817.66
2022-12-20,130.334,137.8,3821.62
2022-12-21,133.439,137.57,3878.44
2022-12-22,130.264,125.35,3822.39
2022-12-23,129.9,123.15,3844.82
2022-12-27,128.098,109.1,3829.25
2022-12-28,124.167,112.71,3783.22
2022-12-29,127.683,121.82,3849.28
2022-12-30,128.0,123.18,3839.5
2023-01-03,123.212,108.1,3824.14
2023-01-04,124.481,113.64,3852.97
2023-01-05,123.163,110.34,3808.1
2023-01-06,127.693,113.06,3895.08
2023-01-09,128.216,119.77,3892.09
2023-01-10,128.788,118.85,3919.25
2023-01-11,131.507,123.22,3969.61
2023-01-12,131.429,123.56,3983.17
2023-01-13,132.757,122.4,3999.09
2023-01-17,133.92,131.49,3990.97
2023-01-18,133.202,128.78,3928.86
2023-01-19,133.261,127.17,3898.85
2023-01-20,135.822,133.42,3972.61
2023-01-23,139.011,143.75,4019.81
2023-01-24,140.41,143.89,4016.95
2023-01-25,139.751,144.43,4016.22
2023-01-26,141.821,160.27,4060.43
2023-01-27,143.763,177.9,4070.56
2023-01-30,140.876,166.66,4017.77
2023-01-31,142.146,173.22,4076.6
2023-02-01,143.267,181.41,4119.21
2023-02-02,148.578,188.27,4179.76
2023-02-03,152.203,189.98,4136.48
2023-02-06,149.476,194.76,4111.08
2023-02-07,152.352,196.81,4164.0
2023-02-08,149.662,201.29,4117.86
2023-02-09,148.628,207.32,4081.5
2023-02-10,148.994,196.89,4090.46
2023-02-13,151.796,194.64,4137.29
2023-02-14,151.153,209.25,4136.13
2023-02-15,153.256,214.24,4147.6
2023-02-16,151.657,202.04,4090.41
2023-02-17,150.512,208.31,4079.09
2023-02-21,146.496,197.37,3997.34
2023-02-22,146.921,200.86,3991.05
2023-02-23,147.404,202.07,4012.32
2023-02-24,144.75,196.88,3970.04
2023-02-27,145.945,207.63,3982.24
2023-02-28,145.441,205.71,3970.15
2023-03-01,143.369,202.77,3951.39
2023-03-02,143.96,190.9,3981.35
2023-03-03,149.014,197.79,4045.64
2023-03-06,151.777,193.81,4048.42
2023-03-07,149.576,187.71,3986.37
2023-03-08,150.828,182.0,3992.01
2023-03-09,148.578,172.92,3918.32
2023-03-10,146.516,173.44,3861.59
2023-03-13,148.459,174.48,3855.76
2023-03-14,150.552,183.26,3919.29
2023-03-15,150.947,180.45,3891.93
2023-03-16,153.768,184.13,3960.28
2023-03-17,152.929,180.13,3916.64
2023-03-20,155.297,183.25,3951.57
2023-03-21,157.152,197.58,4002.87
2023-03-22,155.721,191.15,3936.97
2023-03-23,156.806,192.22,3948.72
2023-03-24,158.11,190.41,3970.99
2023-03-27,156.166,191.81,3977.53
2023-03-28,155.544,189.19,3971.27
2023-03-29,158.622,193.88,4027.81
2023-03-30,160.191,195.28,4050.83
2023-03-31,162.698,207.46,4109.31
2023-04-03,163.95,194.77,4124.51
2023-04-04,163.418,192.58,4100.6
2023-04-05,161.571,185.52,4090.38
2023-04-06,162.461,185.06,4105.02
2023-04-10,159.865,184.51,4109.11
2023-04-11,158.652,186.79,4108.94
2023-04-12,157.961,180.54,4091.95
2023-04-13,163.348,185.9,4146.22
2023-04-14,163.003,185.0,4137.64
2023-04-17,163.022,187.04,4151.32
2023-04-18,164.247,184.31,4154.87
2023-04-19,165.39,180.59,4154.52
2023-04-20,164.424,162.99,4129.79
2023-04-21,162.815,165.08,4133.52
2023-04-24,163.122,162.55,4137.04
2023-04-25,161.581,160.67,4071.63
2023-04-26,161.571,153.75,4055.99
2023-04-27,166.16,160.19,4135.35
2023-04-28,167.413,164.31,4169.48
2023-05-01,167.325,161.83,4167.87
2023-05-02,166.288,160.31,4119.58
2023-05-03,165.212,160.61,4090.75
2023-05-04,163.576,161.2,4061.22
2023-05-05,171.251,170.06,4136.25
2023-05-08,171.182,171.79,4138.12
2023-05-09,169.477,169.15,4119.17
2023-05-10,171.236,168.54,4137.64
2023-05-11,171.429,172.08,4130.62
2023-05-12,170.501,167.98,4124.08
2023-05-15,170.006,166.35,4136.28
2023-05-16,170.006,166.52,4109.9
2023-05-17,170.619,173.86,4158.77
2023-05-18,172.952,176.89,4198.05
2023-05-19,173.06,180.14,4191.98
2023-05-22,172.111,188.87,4192.63
2023-05-23,169.504,185.77,4145.58
2023-05-24,169.778,182.9,4115.24
2023-05-25,170.915,184.47,4151.28
2023-05-26,173.324,193.17,4205.45
2023-05-30,175.174,201.16,4205.52
2023-05-31,175.124,203.93,4179.83
2023-06-01,177.93,207.52,4221.02
2023-06-02,178.78,213.97,4282.37
2023-06-05,177.426,217.61,4273.79
2023-06-06,177.06,221.31,4283.85
2023-06-07,175.687,224.57,4267.52
2023-06-08,178.403,234.86,4293.93
2023-06-09,178.79,244.4,4298.86
2023-06-12,181.586,249.83,4338.93
2023-06-13,181.111,258.71,4369.01
2023-06-14,181.743,256.79,4372.59
2023-06-15,183.779,255.9,4425.84
2023-06-16,182.702,260.54,4409.59
2023-06-20,182.791,274.45,4388.71
2023-06-21,181.753,259.46,4365.69
2023-06-22,184.757,264.61,4381.89
2023-06-23,184.441,256.6,4348.33
2023-06-26,183.049,241.05,4328.82
2023-06-27,185.805,250.21,4378.41
2023-06-28,186.98,256.24,4376.86
2023-06-29,187.315,257.5,4396.44
2023-06-30,191.642,261.77,4450.38
2023-07-03,190.151,279.82,4455.59
2023-07-05,189.036,282.48,4446.82
2023-07-06,189.509,276.54,4411.59
2023-07-07,188.393,274.43,4398.95
2023-07-10,186.347,269.61,4409.53
2023-07-11,185.825,269.79,4439.26
2023-07-12,187.495,271.99,4472.16
2023-07-13,188.256,277.9,4510.04
2023-07-14,188.403,281.38,4505.42
2023-07-17,191.662,290.38,4522.79
2023-07-18,191.406,293.34,4554.98
2023-07-19,192.761,291.26,4565.72
2023-07-20,190.813,262.9,4534.87
2023-07-21,189.638,260.02,4536.34
2023-07-24,190.439,269.06,4554.64
2023-07-25,191.3,265.28,4567.46
2023-07-26,192.168,264.35,4566.75
2023-07-27,190.901,255.71,4537.41
2023-07-28,193.482,266.44,4582.23
