Date,AAPL,MA50,MA200,return,lag1,lag2,ma10
2012-04-04,18.7234,16.061429999999998,12.7118017,-0.007963462384164122,0.017197891627952044,0.03194625198829826,18.34288
2012-04-05,18.9936,16.173394,12.75799165,0.014431139643440671,-0.007963462384164122,0.017197891627952044,18.44481
2012-04-09,19.0811,16.288301999999998,12.8050217,0.004606814927133218,0.014431139643440671,-0.007963462384164122,18.56522
2012-04-10,18.8484,16.396986000000002,12.849597,-0.012195313687365927,0.004606814927133218,0.014431139643440671,18.629759999999997
2012-04-11,18.7805,16.500898,12.894564299999999,-0.0036024277922794834,-0.012195313687365927,0.004606814927133218,18.664920000000002
2012-04-12,18.6776,16.60063,12.938162499999999,-0.005479087351241918,-0.0036024277922794834,-0.012195313687365927,18.68036
2012-04-13,18.15,16.689985999999998,12.978636,-0.02824774060907198,-0.005479087351241918,-0.0036024277922794834,18.666310000000003
2012-04-16,17.3975,16.76494,13.0155305,-0.04146005509641859,-0.02824774060907198,-0.005479087351241918,18.608040000000003
2012-04-17,18.2855,16.85494,13.056623,0.05104181635292426,-0.04146005509641859,-0.02824774060907198,18.581129999999998
2012-04-18,18.2453,16.941548,13.0963705,-0.002198463263241246,0.05104181635292426,-0.04146005509641859,18.51829
2012-04-19,17.6185,17.012714000000003,13.132071000000002,-0.03435405282456305,-0.002198463263241246,0.05104181635292426,18.4078
2012-04-20,17.1843,17.070478,13.165246999999999,-0.024644549763033208,-0.03435405282456305,-0.002198463263241246,18.226869999999998
2012-04-23,17.1463,17.1176,13.197412000000002,-0.0022113207986359518,-0.024644549763033208,-0.03435405282456305,18.03339
2012-04-24,16.8026,17.15769,13.227486,-0.020045140934195627,-0.0022113207986359518,-0.024644549763033208,17.82881
2012-04-25,18.2945,17.2221,13.2658745,0.08878983014533448,-0.020045140934195627,-0.0022113207986359518,17.78021
2012-04-26,18.2257,17.281034,13.303952500000001,-0.0037606931044849023,0.08878983014533448,-0.020045140934195627,17.73502
2012-04-27,18.085,17.344206,13.340689,-0.007719868098344573,-0.0037606931044849023,0.08878983014533448,17.72852
2012-04-30,17.5136,17.393255999999997,13.374608,-0.03159524467790986,-0.007719868098344573,-0.0037606931044849023,17.74013
2012-05-01,17.4587,17.441268,13.407176,-0.003134706742188964,-0.03159524467790986,-0.007719868098344573,17.65745
2012-05-02,17.5744,17.483952,13.4389965,0.006627068452977669,-0.003134706742188964,-0.03159524467790986,17.590359999999997
2012-05-03,17.4489,17.525204,13.4697335,-0.007141068827385411,0.006627068452977669,-0.003134706742188964,17.5734
2012-05-04,16.953,17.554536,13.496477,-0.02842012963567897,-0.007141068827385411,0.006627068452977669,17.55027
2012-05-07,17.0805,17.582762,13.523800999999999,0.007520792780038921,-0.02842012963567897,-0.007141068827385411,17.54369
2012-05-08,17.042,17.608198,13.550038499999998,-0.0022540323761013337,0.007520792780038921,-0.02842012963567897,17.56763
2012-05-09,17.0707,17.62847,13.575633500000002,0.0016840746391266759,-0.0022540323761013337,0.007520792780038921,17.445249999999998
2012-05-10,17.1107,17.645300000000002,13.6007015,0.0023431962368269943,0.0016840746391266759,-0.0022540323761013337,17.333750000000002
2012-05-11,16.9969,17.658638,13.6268165,-0.006650809142817127,0.0023431962368269943,0.0016840746391266759,17.22494
2012-05-14,16.7407,17.666396,13.651768000000002,-0.01507333690261159,-0.006650809142817127,0.0023431962368269943,17.147650000000002
2012-05-15,16.5905,17.678420000000003,13.676165,-0.00897214572867333,-0.01507333690261159,-0.006650809142817127,17.060830000000003
2012-05-16,16.3781,17.687946,13.698561,-0.012802507459087953,-0.00897214572867333,-0.01507333690261159,16.941200000000002
2012-05-17,15.8988,17.68761,13.719730499999999,-0.029264688822268736,-0.012802507459087953,-0.00897214572867333,16.786189999999998
2012-05-18,15.9067,17.68066,13.7403945,0.0004968928472590672,-0.029264688822268736,-0.012802507459087953,16.681559999999998
2012-05-21,16.8338,17.69028,13.7679735,0.05828361633776957,0.0004968928472590672,-0.029264688822268736,16.656889999999997
2012-05-22,16.7024,17.69323,13.795459,-0.007805724197744945,0.05828361633776957,0.0004968928472590672,16.62293
2012-05-23,17.1117,17.694684,13.828050500000002,0.024505460293131387,-0.007805724197744945,0.05828361633776957,16.62703
2012-05-24,16.955,17.680132,13.856745,-0.009157477047867846,0.024505460293131387,-0.007805724197744945,16.61146
2012-05-25,16.8645,17.666192,13.8865295,-0.005337658507814758,-0.009157477047867846,0.024505460293131387,16.598219999999998
2012-05-29,17.164,17.658241999999998,13.916313,0.017759198315989266,-0.005337658507814758,-0.009157477047867846,16.640549999999998
2012-05-30,17.3694,17.645088,13.9466325,0.011966907480773559,0.017759198315989266,-0.005337658507814758,16.718439999999998
2012-05-31,17.3249,17.628113999999997,13.9757625,-0.002561976809791866,0.011966907480773559,0.017759198315989266,16.81312
2012-06-01,16.825,17.603202,14.002826,-0.02885442340215527,-0.002561976809791866,0.011966907480773559,16.90574
2012-06-04,16.9243,17.582202,14.030396000000001,0.005901931649331393,-0.02885442340215527,-0.002561976809791866,17.0075
2012-06-05,16.8811,17.562284,14.0599045,-0.002552542793498036,0.005901931649331393,-0.02885442340215527,17.01223
2012-06-06,17.1395,17.541014,14.092217499999999,0.015307059374092935,-0.002552542793498036,0.005901931649331393,17.05594
